0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
0.0,0.0,0.0,0.0,0.0,0.44693244,0.0,0.0,0.0,0.0,0.5,0.0,0.5951376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4839292,0.0,0.0,0.0,0.0,0.0,0.74217314,0.0,0.09819194,1.0
0.71428573,0.0,0.0,0.43691158,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8166468,0.0,0.0,0.6006257,0.0,0.0,0.0,0.0,0.0,0.0,0.5085995,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14307787,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35634875,0.0,0.0,0.0,0.0,0.0,0.0,0.74217314,0.0,0.19299117,0.0
0.0,0.0,0.91721857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.8393154,0.0,0.8720027,0.0,0.35266057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.2656546,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14004913,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.71500504,0.0,0.0,0.0,0.0,0.0,0.1857088,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20222118,0.0,0.0,0.7402106,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.23841059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8682528,0.0,0.55972016,0.1813252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13919058,0.0
0.0,0.8,0.0,0.5250937,0.0,0.5238588,0.0,0.0,0.0,0.0,0.0,0.0,-0.29478368,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.11520719,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45646402,0.5,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86985004,0.0,0.9086889,0.0,0.0,0.44258174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11520719,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.8794324,0.0,0.0,0.0,0.0,0.0,0.7082006,0.7916315,0.0,0.7535407,0.0,0.14004913,0.0,0.053563617,0.0,0.0
0.71428573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89922327,0.0,0.0,0.1787357,0.0,0.0,0.5,0.0,0.0,0.14004913,0.0,0.0,0.0,0.0
